key,dataset,video_id,object_id,expression_id,description_type,expression,prompt_method,prompt,candidate_count,oracle_track_id,oracle_J,oracle_F,oracle_J_and_F,recall_at_0_3,recall_at_0_5,recall_at_0_7,candidate_metrics
long_rvos/5c0c9c0098/3/9/qwen_concept,long_rvos,5c0c9c0098,3,9,dynamic,"A man stands on the side of the stage, wearing an employee badge on his chest, watching the man standing on the stage.",qwen_concept,man,12,12,0.6033106279443627,0.6016140643600353,0.602462346152199,1,1,0,"[{""track_id"":0,""confidence"":0.921951174736023,""J"":1.3873179029532026e-05,""F"":0.015905349018351077,""J_and_F"":0.007959611098690304},{""track_id"":1,""confidence"":0.6640419960021973,""J"":0.546875,""F"":0.546875,""J_and_F"":0.546875},{""track_id"":2,""confidence"":0.827957034111023,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":3,""confidence"":0.8750000596046448,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":4,""confidence"":0.7142857313156128,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":5,""confidence"":0.8160918951034546,""J"":0.5156253467060155,""F"":0.5157374972845483,""J_and_F"":0.5156814219952819},{""track_id"":8,""confidence"":0.7770034670829773,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":9,""confidence"":0.6521739363670349,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":11,""confidence"":0.7460317611694336,""J"":0.5312511995240289,""F"":0.545846823355084,""J_and_F"":0.5385490114395565},{""track_id"":12,""confidence"":0.6952381134033203,""J"":0.6033106279443627,""F"":0.6016140643600353,""J_and_F"":0.602462346152199},{""track_id"":13,""confidence"":0.7575758099555969,""J"":0.5469098772321428,""F"":0.5500905106707317,""J_and_F"":0.5485001939514372},{""track_id"":15,""confidence"":0.7387754917144775,""J"":0.546875,""F"":0.546875,""J_and_F"":0.546875}]"
long_rvos/5c0c9c0098/3/12/raw_expression,long_rvos,5c0c9c0098,3,12,hybrid,"A bearded man wearing a black hat and an employee badge on his chest stands on the side of the stage, watching the performance.",raw_expression,"A bearded man wearing a black hat and an employee badge on his chest stands on the side of the stage, watching the performance.",7,6,0.5625,0.5625,0.5625,1,1,0,"[{""track_id"":0,""confidence"":0.8552036285400391,""J"":8.670245816816095e-05,""F"":0.016136733640588947,""J_and_F"":0.008111718049378554},{""track_id"":4,""confidence"":0.7852349281311035,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":6,""confidence"":0.7928802371025085,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":7,""confidence"":0.719298243522644,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":8,""confidence"":0.8202247023582458,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125},{""track_id"":9,""confidence"":0.7460317611694336,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":11,""confidence"":0.7500000596046448,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625}]"
long_rvos/5c0c9c0098/3/12/concept,long_rvos,5c0c9c0098,3,12,hybrid,"A bearded man wearing a black hat and an employee badge on his chest stands on the side of the stage, watching the performance.",concept,bearded man,0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/5c0c9c0098/3/12/qwen_concept,long_rvos,5c0c9c0098,3,12,hybrid,"A bearded man wearing a black hat and an employee badge on his chest stands on the side of the stage, watching the performance.",qwen_concept,man,12,12,0.6033106279443627,0.6016140643600353,0.602462346152199,1,1,0,"[{""track_id"":0,""confidence"":0.921951174736023,""J"":1.3873179029532026e-05,""F"":0.015905349018351077,""J_and_F"":0.007959611098690304},{""track_id"":1,""confidence"":0.6640419960021973,""J"":0.546875,""F"":0.546875,""J_and_F"":0.546875},{""track_id"":2,""confidence"":0.827957034111023,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":3,""confidence"":0.8750000596046448,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":4,""confidence"":0.7142857313156128,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":5,""confidence"":0.8160918951034546,""J"":0.5156253467060155,""F"":0.5157374972845483,""J_and_F"":0.5156814219952819},{""track_id"":8,""confidence"":0.7770034670829773,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":9,""confidence"":0.6521739363670349,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625},{""track_id"":11,""confidence"":0.7460317611694336,""J"":0.5312511995240289,""F"":0.545846823355084,""J_and_F"":0.5385490114395565},{""track_id"":12,""confidence"":0.6952381134033203,""J"":0.6033106279443627,""F"":0.6016140643600353,""J_and_F"":0.602462346152199},{""track_id"":13,""confidence"":0.7575758099555969,""J"":0.5469098772321428,""F"":0.5500905106707317,""J_and_F"":0.5485001939514372},{""track_id"":15,""confidence"":0.7387754917144775,""J"":0.546875,""F"":0.546875,""J_and_F"":0.546875}]"
long_rvos/5c0c9c0098/3/8/raw_expression,long_rvos,5c0c9c0098,3,8,static,"A woman in black clothes, standing offstage next to an elderly man with white hair.",raw_expression,"A woman in black clothes, standing offstage next to an elderly man with white hair.",3,1,0.5625,0.5625,0.5625,1,1,0,"[{""track_id"":0,""confidence"":0.7815700173377991,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125},{""track_id"":1,""confidence"":0.6521739363670349,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":2,""confidence"":0.7037037014961243,""J"":0.515625,""F"":0.515625,""J_and_F"":0.515625}]"
long_rvos/5c0c9c0098/3/8/concept,long_rvos,5c0c9c0098,3,8,static,"A woman in black clothes, standing offstage next to an elderly man with white hair.",concept,woman,14,8,0.6190632506200338,0.6165052638480759,0.6177842572340548,1,1,0,"[{""track_id"":0,""confidence"":0.7142857313156128,""J"":0.4375,""F"":0.4375,""J_and_F"":0.4375},{""track_id"":1,""confidence"":0.6521739363670349,""J"":0.390625,""F"":0.390625,""J_and_F"":0.390625},{""track_id"":2,""confidence"":0.7655677795410156,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":3,""confidence"":0.675126850605011,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125},{""track_id"":4,""confidence"":null,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":5,""confidence"":0.7730495929718018,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125},{""track_id"":6,""confidence"":0.6683937907218933,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125},{""track_id"":7,""confidence"":0.6640419960021973,""J"":0.546875,""F"":0.546875,""J_and_F"":0.546875},{""track_id"":8,""confidence"":0.6604774594306946,""J"":0.6190632506200338,""F"":0.6165052638480759,""J_and_F"":0.6177842572340548},{""track_id"":10,""confidence"":0.7264957427978516,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":13,""confidence"":0.7419355511665344,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":14,""confidence"":0.7344398498535156,""J"":0.5625002760893381,""F"":0.5704989925152923,""J_and_F"":0.5664996343023152},{""track_id"":15,""confidence"":0.7264957427978516,""J"":0.5625,""F"":0.5808770461494663,""J_and_F"":0.5716885230747332},{""track_id"":16,""confidence"":0.7460317611694336,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125}]"
long_rvos/5c0c9c0098/3/8/qwen_concept,long_rvos,5c0c9c0098,3,8,static,"A woman in black clothes, standing offstage next to an elderly man with white hair.",qwen_concept,woman,14,8,0.6190632506200338,0.6165052638480759,0.6177842572340548,1,1,0,"[{""track_id"":0,""confidence"":0.7142857313156128,""J"":0.4375,""F"":0.4375,""J_and_F"":0.4375},{""track_id"":1,""confidence"":0.6521739363670349,""J"":0.390625,""F"":0.390625,""J_and_F"":0.390625},{""track_id"":2,""confidence"":0.7655677795410156,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":3,""confidence"":0.675126850605011,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125},{""track_id"":4,""confidence"":null,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":5,""confidence"":0.7730495929718018,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125},{""track_id"":6,""confidence"":0.6683937907218933,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125},{""track_id"":7,""confidence"":0.6640419960021973,""J"":0.546875,""F"":0.546875,""J_and_F"":0.546875},{""track_id"":8,""confidence"":0.6604774594306946,""J"":0.6190632506200338,""F"":0.6165052638480759,""J_and_F"":0.6177842572340548},{""track_id"":10,""confidence"":0.7264957427978516,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":13,""confidence"":0.7419355511665344,""J"":0.5625,""F"":0.5625,""J_and_F"":0.5625},{""track_id"":14,""confidence"":0.7344398498535156,""J"":0.5625002760893381,""F"":0.5704989925152923,""J_and_F"":0.5664996343023152},{""track_id"":15,""confidence"":0.7264957427978516,""J"":0.5625,""F"":0.5808770461494663,""J_and_F"":0.5716885230747332},{""track_id"":16,""confidence"":0.7460317611694336,""J"":0.53125,""F"":0.53125,""J_and_F"":0.53125}]"
long_rvos/2abb12f2f7/1/1/raw_expression,long_rvos,2abb12f2f7,1,1,dynamic,"A cat places its paw on another cat while sleeping, then moves its head next to the other cat's head.",raw_expression,"A cat places its paw on another cat while sleeping, then moves its head next to the other cat's head.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/2abb12f2f7/1/1/concept,long_rvos,2abb12f2f7,1,1,dynamic,"A cat places its paw on another cat while sleeping, then moves its head next to the other cat's head.",concept,cat,2,0,0.9676237660413882,0.9060226535543665,0.9368232097978774,1,1,1,"[{""track_id"":0,""confidence"":0.9139785170555115,""J"":0.9676237660413882,""F"":0.9060226535543665,""J_and_F"":0.9368232097978774},{""track_id"":1,""confidence"":0.8787879347801208,""J"":0.0007090504364224818,""F"":0.42307974347159905,""J_and_F"":0.21189439695401077}]"
long_rvos/2abb12f2f7/1/1/qwen_concept,long_rvos,2abb12f2f7,1,1,dynamic,"A cat places its paw on another cat while sleeping, then moves its head next to the other cat's head.",qwen_concept,cat,2,0,0.9676237660413882,0.9060226535543665,0.9368232097978774,1,1,1,"[{""track_id"":0,""confidence"":0.9139785170555115,""J"":0.9676237660413882,""F"":0.9060226535543665,""J_and_F"":0.9368232097978774},{""track_id"":1,""confidence"":0.8787879347801208,""J"":0.0007090504364224818,""F"":0.42307974347159905,""J_and_F"":0.21189439695401077}]"
long_rvos/2abb12f2f7/1/4/raw_expression,long_rvos,2abb12f2f7,1,4,hybrid,A spotted cat rests on another cat sleeping on the left of the bed.,raw_expression,A spotted cat rests on another cat sleeping on the left of the bed.,4,0,0.9706098829196352,0.9059529287789141,0.9382814058492747,1,1,1,"[{""track_id"":0,""confidence"":0.8947368264198303,""J"":0.9706098829196352,""F"":0.9059529287789141,""J_and_F"":0.9382814058492747},{""track_id"":1,""confidence"":0.6640419960021973,""J"":0.0005740076888080185,""F"":0.04976816805220022,""J_and_F"":0.02517108787050412},{""track_id"":2,""confidence"":0.7387754917144775,""J"":5.863182709316627e-06,""F"":0.05202036164374434,""J_and_F"":0.026013112413226826},{""track_id"":4,""confidence"":0.6952381134033203,""J"":6.103188155198232e-06,""F"":0.0536574441261278,""J_and_F"":0.0268317736571415}]"
long_rvos/2abb12f2f7/1/4/concept,long_rvos,2abb12f2f7,1,4,hybrid,A spotted cat rests on another cat sleeping on the left of the bed.,concept,spotted cat,0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/2abb12f2f7/1/4/qwen_concept,long_rvos,2abb12f2f7,1,4,hybrid,A spotted cat rests on another cat sleeping on the left of the bed.,qwen_concept,cat,2,0,0.9676237660413882,0.9060226535543665,0.9368232097978774,1,1,1,"[{""track_id"":0,""confidence"":0.9139785170555115,""J"":0.9676237660413882,""F"":0.9060226535543665,""J_and_F"":0.9368232097978774},{""track_id"":1,""confidence"":0.8787879347801208,""J"":0.0007090504364224818,""F"":0.42307974347159905,""J_and_F"":0.21189439695401077}]"
long_rvos/2abb12f2f7/1/0/raw_expression,long_rvos,2abb12f2f7,1,0,static,"A light-spotted cat on the bed, next to another cat.",raw_expression,"A light-spotted cat on the bed, next to another cat.",2,0,0.9631185210865283,0.9026160387822075,0.9328672799343679,1,1,1,"[{""track_id"":0,""confidence"":0.859649121761322,""J"":0.9631185210865283,""F"":0.9026160387822075,""J_and_F"":0.9328672799343679},{""track_id"":1,""confidence"":0.6640419960021973,""J"":0.0006985181149748768,""F"":0.4241911666476973,""J_and_F"":0.2124448423813361}]"
long_rvos/2abb12f2f7/1/0/concept,long_rvos,2abb12f2f7,1,0,static,"A light-spotted cat on the bed, next to another cat.",concept,light spotted cat,2,0,0.9656392872458243,0.9061891978543863,0.9359142425501052,1,1,1,"[{""track_id"":0,""confidence"":0.8787879347801208,""J"":0.9656392872458243,""F"":0.9061891978543863,""J_and_F"":0.9359142425501052},{""track_id"":1,""confidence"":0.8012422323226929,""J"":0.0006483500608810266,""F"":0.4253815051564676,""J_and_F"":0.21301492760867433}]"
long_rvos/2abb12f2f7/1/0/qwen_concept,long_rvos,2abb12f2f7,1,0,static,"A light-spotted cat on the bed, next to another cat.",qwen_concept,cat,2,0,0.9676237660413882,0.9060226535543665,0.9368232097978774,1,1,1,"[{""track_id"":0,""confidence"":0.9139785170555115,""J"":0.9676237660413882,""F"":0.9060226535543665,""J_and_F"":0.9368232097978774},{""track_id"":1,""confidence"":0.8787879347801208,""J"":0.0007090504364224818,""F"":0.42307974347159905,""J_and_F"":0.21189439695401077}]"
long_rvos/c4638cc87e/1/1/raw_expression,long_rvos,c4638cc87e,1,1,dynamic,"The woman is performing ballet, lying on top of a man. She then rises, grabs the foot of another woman, spins around, and lies back on the bench.",raw_expression,"The woman is performing ballet, lying on top of a man. She then rises, grabs the foot of another woman, spins around, and lies back on the bench.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/c4638cc87e/1/1/concept,long_rvos,c4638cc87e,1,1,dynamic,"The woman is performing ballet, lying on top of a man. She then rises, grabs the foot of another woman, spins around, and lies back on the bench.",concept,woman,3,1,0.7825327243503188,0.833670865007482,0.8081017946789004,1,1,1,"[{""track_id"":0,""confidence"":0.8048780560493469,""J"":0.024412396451420168,""F"":0.200888932485847,""J_and_F"":0.11265066446863359},{""track_id"":1,""confidence"":0.9179486632347107,""J"":0.7825327243503188,""F"":0.833670865007482,""J_and_F"":0.8081017946789004},{""track_id"":2,""confidence"":0.8827838897705078,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/1/qwen_concept,long_rvos,c4638cc87e,1,1,dynamic,"The woman is performing ballet, lying on top of a man. She then rises, grabs the foot of another woman, spins around, and lies back on the bench.",qwen_concept,woman,3,1,0.7825327243503188,0.833670865007482,0.8081017946789004,1,1,1,"[{""track_id"":0,""confidence"":0.8048780560493469,""J"":0.024412396451420168,""F"":0.200888932485847,""J_and_F"":0.11265066446863359},{""track_id"":1,""confidence"":0.9179486632347107,""J"":0.7825327243503188,""F"":0.833670865007482,""J_and_F"":0.8081017946789004},{""track_id"":2,""confidence"":0.8827838897705078,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/3/raw_expression,long_rvos,c4638cc87e,1,3,dynamic,This woman was the second to do the side-lying move.,raw_expression,This woman was the second to do the side-lying move.,2,0,0.2099745438807678,0.2125756637101066,0.2112751037954372,0,0,0,"[{""track_id"":0,""confidence"":0.8241757750511169,""J"":0.2099745438807678,""F"":0.2125756637101066,""J_and_F"":0.2112751037954372},{""track_id"":1,""confidence"":0.7229437232017517,""J"":1.376697467978017e-06,""F"":0.0019293783781561937,""J_and_F"":0.0009653775378120859}]"
long_rvos/c4638cc87e/1/3/concept,long_rvos,c4638cc87e,1,3,dynamic,This woman was the second to do the side-lying move.,concept,woman,3,1,0.7825327243503188,0.833670865007482,0.8081017946789004,1,1,1,"[{""track_id"":0,""confidence"":0.8048780560493469,""J"":0.024412396451420168,""F"":0.200888932485847,""J_and_F"":0.11265066446863359},{""track_id"":1,""confidence"":0.9179486632347107,""J"":0.7825327243503188,""F"":0.833670865007482,""J_and_F"":0.8081017946789004},{""track_id"":2,""confidence"":0.8827838897705078,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/3/qwen_concept,long_rvos,c4638cc87e,1,3,dynamic,This woman was the second to do the side-lying move.,qwen_concept,woman,3,1,0.7825327243503188,0.833670865007482,0.8081017946789004,1,1,1,"[{""track_id"":0,""confidence"":0.8048780560493469,""J"":0.024412396451420168,""F"":0.200888932485847,""J_and_F"":0.11265066446863359},{""track_id"":1,""confidence"":0.9179486632347107,""J"":0.7825327243503188,""F"":0.833670865007482,""J_and_F"":0.8081017946789004},{""track_id"":2,""confidence"":0.8827838897705078,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/12/raw_expression,long_rvos,c4638cc87e,1,12,hybrid,"A woman with long hair in a black shirt performs ballet, spins, and rests on a bench.",raw_expression,"A woman with long hair in a black shirt performs ballet, spins, and rests on a bench.",2,0,0.006276580291323981,0.18038209296378627,0.09332933662755512,0,0,0,"[{""track_id"":0,""confidence"":0.7697842121124268,""J"":0.006276580291323981,""F"":0.18038209296378627,""J_and_F"":0.09332933662755512},{""track_id"":1,""confidence"":-10000.0,""J"":0.01532136664276621,""F"":0.015575691479487657,""J_and_F"":0.015448529061126932}]"
long_rvos/c4638cc87e/1/12/concept,long_rvos,c4638cc87e,1,12,hybrid,"A woman with long hair in a black shirt performs ballet, spins, and rests on a bench.",concept,woman,3,1,0.7825327243503188,0.833670865007482,0.8081017946789004,1,1,1,"[{""track_id"":0,""confidence"":0.8048780560493469,""J"":0.024412396451420168,""F"":0.200888932485847,""J_and_F"":0.11265066446863359},{""track_id"":1,""confidence"":0.9179486632347107,""J"":0.7825327243503188,""F"":0.833670865007482,""J_and_F"":0.8081017946789004},{""track_id"":2,""confidence"":0.8827838897705078,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/12/qwen_concept,long_rvos,c4638cc87e,1,12,hybrid,"A woman with long hair in a black shirt performs ballet, spins, and rests on a bench.",qwen_concept,woman,3,1,0.7825327243503188,0.833670865007482,0.8081017946789004,1,1,1,"[{""track_id"":0,""confidence"":0.8048780560493469,""J"":0.024412396451420168,""F"":0.200888932485847,""J_and_F"":0.11265066446863359},{""track_id"":1,""confidence"":0.9179486632347107,""J"":0.7825327243503188,""F"":0.833670865007482,""J_and_F"":0.8081017946789004},{""track_id"":2,""confidence"":0.8827838897705078,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/13/raw_expression,long_rvos,c4638cc87e,1,13,hybrid,A woman with long hair wearing black clothes lying on her side remains in that position.,raw_expression,A woman with long hair wearing black clothes lying on her side remains in that position.,3,1,0.8202477997191528,0.8481397178081548,0.8341937587636539,1,1,1,"[{""track_id"":0,""confidence"":0.9024390578269958,""J"":0.006244826349989781,""F"":0.1897557812896201,""J_and_F"":0.09800030381980493},{""track_id"":1,""confidence"":0.9139785170555115,""J"":0.8202477997191528,""F"":0.8481397178081548,""J_and_F"":0.8341937587636539},{""track_id"":2,""confidence"":0.7037037014961243,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/13/concept,long_rvos,c4638cc87e,1,13,hybrid,A woman with long hair wearing black clothes lying on her side remains in that position.,concept,woman,3,1,0.7825327243503188,0.833670865007482,0.8081017946789004,1,1,1,"[{""track_id"":0,""confidence"":0.8048780560493469,""J"":0.024412396451420168,""F"":0.200888932485847,""J_and_F"":0.11265066446863359},{""track_id"":1,""confidence"":0.9179486632347107,""J"":0.7825327243503188,""F"":0.833670865007482,""J_and_F"":0.8081017946789004},{""track_id"":2,""confidence"":0.8827838897705078,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/13/qwen_concept,long_rvos,c4638cc87e,1,13,hybrid,A woman with long hair wearing black clothes lying on her side remains in that position.,qwen_concept,woman,3,1,0.7825327243503188,0.833670865007482,0.8081017946789004,1,1,1,"[{""track_id"":0,""confidence"":0.8048780560493469,""J"":0.024412396451420168,""F"":0.200888932485847,""J_and_F"":0.11265066446863359},{""track_id"":1,""confidence"":0.9179486632347107,""J"":0.7825327243503188,""F"":0.833670865007482,""J_and_F"":0.8081017946789004},{""track_id"":2,""confidence"":0.8827838897705078,""J"":0.0,""F"":0.0,""J_and_F"":0.0}]"
long_rvos/c4638cc87e/1/0/raw_expression,long_rvos,c4638cc87e,1,0,static,"A woman with a ponytail wearing a black short-sleeve shirt and black pants with colorful letters on the chest, with a woman in a black vest and black pants and a man in a white vest and black pants beside her.",raw_expression,"A woman with a ponytail wearing a black short-sleeve shirt and black pants with colorful letters on the chest, with a woman in a black vest and black pants and a man in a white vest and black pants beside her.",2,1,0.04571864975888294,0.04685738444193912,0.04628801710041103,0,0,0,"[{""track_id"":0,""confidence"":0.7655677795410156,""J"":0.04466619903239408,""F"":0.046021290651027266,""J_and_F"":0.04534374484171067},{""track_id"":1,""confidence"":0.8083832263946533,""J"":0.04571864975888294,""F"":0.04685738444193912,""J_and_F"":0.04628801710041103}]"
